Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
349,-0.1733,14.1855,0.08293,10.192,11.119,12.046,13.064,14.186,15.421,16.785,18.293,19.801
350,-0.1733,14.1869,0.08293,10.193,11.12,12.047,13.066,14.187,15.423,16.787,18.295,19.803
351,-0.1733,14.1882,0.08292,10.195,11.121,12.048,13.067,14.188,15.424,16.788,18.296,19.804
352,-0.1733,14.1894,0.08291,10.196,11.123,12.049,13.068,14.189,15.425,16.789,18.297,19.805
353,-0.1733,14.1907,0.0829,10.197,11.124,12.051,13.069,14.191,15.427,16.791,18.298,19.806
354,-0.1733,14.192,0.08289,10.198,11.125,12.052,13.071,14.192,15.428,16.792,18.299,19.807
355,-0.1733,14.1933,0.08289,10.199,11.126,12.053,13.072,14.193,15.429,16.793,18.301,19.809
356,-0.1733,14.1946,0.08288,10.201,11.128,12.054,13.073,14.195,15.43,16.794,18.302,19.81
357,-0.1733,14.1959,0.08287,10.202,11.129,12.056,13.075,14.196,15.432,16.796,18.303,19.811
358,-0.1733,14.1972,0.08286,10.203,11.13,12.057,13.076,14.197,15.433,16.797,18.304,19.812
359,-0.1733,14.1985,0.08285,10.205,11.132,12.059,13.077,14.198,15.434,16.798,18.305,19.813
360,-0.1733,14.1998,0.08284,10.206,11.133,12.06,13.079,14.2,15.435,16.799,18.307,19.814
361,-0.1733,14.201,0.08284,10.207,11.134,12.061,13.08,14.201,15.437,16.801,18.308,19.816
362,-0.1733,14.2023,0.08283,10.208,11.135,12.062,13.081,14.202,15.438,16.802,18.309,19.817
363,-0.1733,14.2036,0.08282,10.21,11.137,12.064,13.082,14.204,15.439,16.803,18.31,19.818
364,-0.1733,14.2049,0.08281,10.211,11.138,12.065,13.084,14.205,15.441,16.804,18.311,19.819
365,-0.1733,14.2062,0.0828,10.212,11.139,12.066,13.085,14.206,15.442,16.805,18.312,19.82
366,-0.1733,14.2074,0.08279,10.214,11.141,12.067,13.086,14.207,15.443,16.806,18.313,19.82
367,-0.1733,14.2087,0.08279,10.215,11.142,12.069,13.087,14.209,15.444,16.808,18.315,19.822
368,-0.1733,14.21,0.08278,10.216,11.143,12.07,13.089,14.21,15.446,16.809,18.316,19.823
369,-0.1733,14.2113,0.08277,10.217,11.144,12.071,13.09,14.211,15.447,16.81,18.317,19.824
370,-0.1733,14.2126,0.08276,10.219,11.146,12.073,13.091,14.213,15.448,16.812,18.318,19.825
371,-0.1733,14.2138,0.08275,10.22,11.147,12.074,13.093,14.214,15.449,16.813,18.319,19.826
372,-0.1733,14.2151,0.08274,10.221,11.148,12.075,13.094,14.215,15.451,16.814,18.321,19.827
373,-0.1733,14.2164,0.08274,10.222,11.149,12.076,13.095,14.216,15.452,16.815,18.322,19.829
374,-0.1733,14.2177,0.08273,10.223,11.151,12.078,13.097,14.218,15.453,16.817,18.323,19.83
375,-0.1733,14.2189,0.08272,10.225,11.152,12.079,13.098,14.219,15.454,16.818,18.324,19.831
376,-0.1733,14.2202,0.08271,10.226,11.153,12.08,13.099,14.22,15.456,16.819,18.325,19.832
377,-0.1733,14.2215,0.0827,10.227,11.154,12.082,13.1,14.222,15.457,16.82,18.326,19.833
378,-0.1733,14.2228,0.08269,10.229,11.156,12.083,13.102,14.223,15.458,16.821,18.328,19.834
379,-0.1733,14.224,0.08268,10.23,11.157,12.084,13.103,14.224,15.459,16.822,18.329,19.835
380,-0.1733,14.2253,0.08267,10.231,11.158,12.086,13.104,14.225,15.461,16.824,18.33,19.836
381,-0.1733,14.2266,0.08267,10.232,11.159,12.087,13.105,14.227,15.462,16.825,18.331,19.838
382,-0.1733,14.2279,0.08266,10.234,11.161,12.088,13.107,14.228,15.463,16.826,18.332,19.839
383,-0.1733,14.2292,0.08265,10.235,11.162,12.089,13.108,14.229,15.464,16.827,18.334,19.84
384,-0.1733,14.2304,0.08264,10.236,11.163,12.091,13.109,14.23,15.466,16.828,18.334,19.84
385,-0.1733,14.2317,0.08263,10.238,11.165,12.092,13.111,14.232,15.467,16.83,18.336,19.841
386,-0.1733,14.233,0.08262,10.239,11.166,12.093,13.112,14.233,15.468,16.831,18.337,19.843
387,-0.1733,14.2343,0.08261,10.24,11.167,12.095,13.113,14.234,15.469,16.832,18.338,19.844
388,-0.1733,14.2356,0.08261,10.241,11.168,12.096,13.115,14.236,15.471,16.834,18.339,19.845
389,-0.1733,14.2369,0.0826,10.243,11.17,12.097,13.116,14.237,15.472,16.835,18.341,19.846
390,-0.1733,14.2381,0.08259,10.244,11.171,12.098,13.117,14.238,15.473,16.836,18.342,19.847
391,-0.1733,14.2394,0.08258,10.245,11.172,12.1,13.118,14.239,15.474,16.837,18.343,19.848
392,-0.1733,14.2407,0.08257,10.246,11.174,12.101,13.12,14.241,15.476,16.838,18.344,19.849
393,-0.1733,14.242,0.08256,10.248,11.175,12.102,13.121,14.242,15.477,16.839,18.345,19.85
394,-0.1733,14.2433,0.08255,10.249,11.176,12.104,13.122,14.243,15.478,16.841,18.346,19.851
395,-0.1733,14.2446,0.08254,10.251,11.178,12.105,13.124,14.245,15.479,16.842,18.347,19.852
396,-0.1733,14.2459,0.08254,10.251,11.179,12.106,13.125,14.246,15.481,16.843,18.349,19.854
397,-0.1733,14.2472,0.08253,10.253,11.18,12.107,13.126,14.247,15.482,16.845,18.35,19.855
398,-0.1733,14.2485,0.08252,10.254,11.181,12.109,13.128,14.248,15.483,16.846,18.351,19.856
399,-0.1733,14.2498,0.08251,10.255,11.183,12.11,13.129,14.25,15.485,16.847,18.352,19.857
400,-0.1733,14.2511,0.0825,10.257,11.184,12.111,13.13,14.251,15.486,16.848,18.353,19.858
401,-0.1733,14.2524,0.08249,10.258,11.185,12.113,13.132,14.252,15.487,16.849,18.354,19.859
402,-0.1733,14.2537,0.08248,10.26,11.187,12.114,13.133,14.254,15.488,16.851,18.355,19.86
403,-0.1733,14.255,0.08247,10.261,11.188,12.115,13.134,14.255,15.49,16.852,18.356,19.861
404,-0.1733,14.2563,0.08247,10.262,11.189,12.117,13.135,14.256,15.491,16.853,18.358,19.863
405,-0.1733,14.2576,0.08246,10.263,11.191,12.118,13.137,14.258,15.492,16.854,18.359,19.864
406,-0.1733,14.2589,0.08245,10.264,11.192,12.119,13.138,14.259,15.494,16.856,18.36,19.865
407,-0.1733,14.2602,0.08244,10.266,11.193,12.121,13.139,14.26,15.495,16.857,18.361,19.866
408,-0.1733,14.2615,0.08243,10.267,11.195,12.122,13.141,14.262,15.496,16.858,18.362,19.867
409,-0.1733,14.2629,0.08242,10.269,11.196,12.123,13.142,14.263,15.497,16.859,18.364,19.868
410,-0.1733,14.2642,0.08241,10.27,11.197,12.125,13.143,14.264,15.499,16.86,18.365,19.869
411,-0.1733,14.2655,0.0824,10.271,11.199,12.126,13.145,14.266,15.5,16.862,18.366,19.87
412,-0.1733,14.2668,0.0824,10.272,11.2,12.127,13.146,14.267,15.501,16.863,18.368,19.872
413,-0.1733,14.2682,0.08239,10.274,11.201,12.129,13.147,14.268,15.503,16.865,18.369,19.873
414,-0.1733,14.2695,0.08238,10.275,11.202,12.13,13.149,14.27,15.504,16.866,18.37,19.874
415,-0.1733,14.2708,0.08237,10.276,11.204,12.131,13.15,14.271,15.505,16.867,18.371,19.875
416,-0.1733,14.2722,0.08236,10.278,11.205,12.133,13.151,14.272,15.507,16.868,18.372,19.876
417,-0.1733,14.2735,0.08235,10.279,11.207,12.134,13.153,14.274,15.508,16.869,18.373,19.877
418,-0.1733,14.2749,0.08234,10.28,11.208,12.135,13.154,14.275,15.509,16.871,18.375,19.878
419,-0.1733,14.2762,0.08233,10.282,11.209,12.137,13.156,14.276,15.51,16.872,18.376,19.879
420,-0.1733,14.2775,0.08233,10.283,11.21,12.138,13.157,14.278,15.512,16.873,18.377,19.881
421,-0.1733,14.2789,0.08232,10.284,11.212,12.139,13.158,14.279,15.513,16.875,18.379,19.882
422,-0.1733,14.2803,0.08231,10.286,11.213,12.141,13.16,14.28,15.515,16.876,18.38,19.883
423,-0.1733,14.2816,0.0823,10.287,11.215,12.142,13.161,14.282,15.516,16.877,18.381,19.884
424,-0.1733,14.283,0.08229,10.288,11.216,12.143,13.162,14.283,15.517,16.879,18.382,19.886
425,-0.1733,14.2843,0.08228,10.29,11.217,12.145,13.164,14.284,15.519,16.88,18.383,19.887
426,-0.1733,14.2857,0.08227,10.291,11.219,12.146,13.165,14.286,15.52,16.881,18.384,19.888
427,-0.1733,14.2871,0.08227,10.292,11.22,12.147,13.166,14.287,15.521,16.883,18.386,19.89
428,-0.1733,14.2884,0.08226,10.293,11.221,12.149,13.168,14.288,15.523,16.884,18.387,19.891
429,-0.1733,14.2898,0.08225,10.295,11.223,12.15,13.169,14.29,15.524,16.885,18.389,19.892
430,-0.1733,14.2912,0.08224,10.296,11.224,12.152,13.171,14.291,15.525,16.886,18.39,19.893
431,-0.1733,14.2926,0.08223,10.298,11.225,12.153,13.172,14.293,15.527,16.888,18.391,19.894
432,-0.1733,14.294,0.08222,10.299,11.227,12.154,13.173,14.294,15.528,16.889,18.392,19.895
433,-0.1733,14.2953,0.08222,10.3,11.228,12.156,13.175,14.295,15.53,16.891,18.394,19.897
434,-0.1733,14.2967,0.08221,10.302,11.229,12.157,13.176,14.297,15.531,16.892,18.395,19.898
435,-0.1733,14.2981,0.0822,10.303,11.231,12.158,13.177,14.298,15.532,16.893,18.396,19.899
436,-0.1733,14.2995,0.08219,10.304,11.232,12.16,13.179,14.3,15.534,16.895,18.398,19.901
437,-0.1733,14.3009,0.08218,10.306,11.234,12.161,13.18,14.301,15.535,16.896,18.399,19.902
438,-0.1733,14.3023,0.08217,10.307,11.235,12.163,13.182,14.302,15.536,16.897,18.4,19.903
439,-0.1733,14.3037,0.08217,10.308,11.236,12.164,13.183,14.304,15.538,16.899,18.402,19.905
440,-0.1733,14.3051,0.08216,10.31,11.237,12.165,13.184,14.305,15.539,16.9,18.403,19.906
441,-0.1733,14.3065,0.08215,10.311,11.239,12.167,13.186,14.306,15.541,16.901,18.404,19.907
442,-0.1733,14.308,0.08214,10.313,11.24,12.168,13.187,14.308,15.542,16.903,18.406,19.908
443,-0.1733,14.3094,0.08213,10.314,11.242,12.17,13.189,14.309,15.543,16.904,18.407,19.909
444,-0.1733,14.3108,0.08212,10.315,11.243,12.171,13.19,14.311,15.545,16.905,18.408,19.911
445,-0.1733,14.3122,0.08212,10.316,11.244,12.172,13.191,14.312,15.546,16.907,18.41,19.913
446,-0.1733,14.3136,0.08211,10.318,11.246,12.174,13.193,14.314,15.548,16.908,18.411,19.914
447,-0.1733,14.3151,0.0821,10.319,11.247,12.175,13.194,14.315,15.549,16.91,18.412,19.915
448,-0.1733,14.3165,0.08209,10.321,11.249,12.177,13.196,14.316,15.55,16.911,18.414,19.916
449,-0.1733,14.3179,0.08208,10.322,11.25,12.178,13.197,14.318,15.552,16.912,18.415,19.917
450,-0.1733,14.3194,0.08208,10.323,11.251,12.179,13.199,14.319,15.553,16.914,18.417,19.919
451,-0.1733,14.3208,0.08207,10.325,11.253,12.181,13.2,14.321,15.555,16.916,18.418,19.921
452,-0.1733,14.3223,0.08206,10.326,11.254,12.182,13.202,14.322,15.556,16.917,18.419,19.922
453,-0.1733,14.3237,0.08205,10.328,11.256,12.184,13.203,14.324,15.558,16.918,18.421,19.923
454,-0.1733,14.3252,0.08204,10.329,11.257,12.185,13.205,14.325,15.559,16.92,18.422,19.924
455,-0.1733,14.3266,0.08204,10.33,11.258,12.186,13.206,14.327,15.561,16.921,18.424,19.926
456,-0.1733,14.3281,0.08203,10.332,11.26,12.188,13.207,14.328,15.562,16.923,18.425,19.927
457,-0.1733,14.3295,0.08202,10.333,11.261,12.189,13.209,14.33,15.564,16.924,18.426,19.929
458,-0.1733,14.331,0.08201,10.334,11.263,12.191,13.21,14.331,15.565,16.925,18.428,19.93
459,-0.1733,14.3325,0.082,10.336,11.264,12.192,13.212,14.332,15.566,16.927,18.429,19.931
460,-0.1733,14.3339,0.082,10.337,11.265,12.194,13.213,14.334,15.568,16.929,18.431,19.933
461,-0.1733,14.3354,0.08199,10.338,11.267,12.195,13.215,14.335,15.569,16.93,18.432,19.934
462,-0.1733,14.3369,0.08198,10.34,11.268,12.197,13.216,14.337,15.571,16.931,18.434,19.936
463,-0.1733,14.3384,0.08197,10.341,11.27,12.198,13.218,14.338,15.572,16.933,18.435,19.937
464,-0.1733,14.3399,0.08196,10.343,11.271,12.2,13.219,14.34,15.574,16.934,18.436,19.938
465,-0.1733,14.3414,0.08196,10.344,11.272,12.201,13.22,14.341,15.575,16.936,18.438,19.94
466,-0.1733,14.3429,0.08195,10.345,11.274,12.202,13.222,14.343,15.577,16.937,18.44,19.942
467,-0.1733,14.3444,0.08194,10.347,11.275,12.204,13.224,14.344,15.578,16.939,18.441,19.943
468,-0.1733,14.3459,0.08193,10.348,11.277,12.206,13.225,14.346,15.58,16.94,18.442,19.944
469,-0.1733,14.3474,0.08193,10.35,11.278,12.207,13.226,14.347,15.582,16.942,18.444,19.946
470,-0.1733,14.3489,0.08192,10.351,11.28,12.208,13.228,14.349,15.583,16.943,18.445,19.947
471,-0.1733,14.3504,0.08191,10.353,11.281,12.21,13.229,14.35,15.584,16.945,18.447,19.949
472,-0.1733,14.3519,0.0819,10.354,11.283,12.211,13.231,14.352,15.586,16.946,18.448,19.95
473,-0.1733,14.3534,0.0819,10.355,11.284,12.213,13.232,14.353,15.588,16.948,18.45,19.952
474,-0.1733,14.355,0.08189,10.357,11.285,12.214,13.234,14.355,15.589,16.95,18.452,19.954
475,-0.1733,14.3565,0.08188,10.358,11.287,12.216,13.235,14.356,15.591,16.951,18.453,19.955
476,-0.1733,14.358,0.08187,10.36,11.288,12.217,13.237,14.358,15.592,16.953,18.454,19.956
477,-0.1733,14.3596,0.08187,10.361,11.29,12.219,13.238,14.36,15.594,16.954,18.456,19.958
478,-0.1733,14.3611,0.08186,10.362,11.291,12.22,13.24,14.361,15.595,16.956,18.458,19.96
479,-0.1733,14.3627,0.08185,10.364,11.293,12.222,13.242,14.363,15.597,16.957,18.459,19.961
480,-0.1733,14.3642,0.08184,10.365,11.294,12.223,13.243,14.364,15.598,16.959,18.461,19.962
481,-0.1733,14.3658,0.08184,10.367,11.296,12.225,13.245,14.366,15.6,16.961,18.463,19.965
482,-0.1733,14.3673,0.08183,10.368,11.297,12.226,13.246,14.367,15.602,16.962,18.464,19.966
483,-0.1733,14.3689,0.08182,10.37,11.299,12.228,13.248,14.369,15.603,16.964,18.465,19.967
484,-0.1733,14.3705,0.08182,10.371,11.3,12.229,13.249,14.37,15.605,16.966,18.467,19.969
485,-0.1733,14.372,0.08181,10.372,11.301,12.231,13.251,14.372,15.606,16.967,18.469,19.971
486,-0.1733,14.3736,0.0818,10.374,11.303,12.232,13.252,14.374,15.608,16.968,18.47,19.972
487,-0.1733,14.3752,0.08179,10.375,11.305,12.234,13.254,14.375,15.609,16.97,18.472,19.974
488,-0.1733,14.3768,0.08179,10.377,11.306,12.235,13.255,14.377,15.611,16.972,18.474,19.976
489,-0.1733,14.3784,0.08178,10.378,11.307,12.237,13.257,14.378,15.613,16.973,18.475,19.977
490,-0.1733,14.38,0.08177,10.38,11.309,12.238,13.259,14.38,15.614,16.975,18.477,19.979
491,-0.1733,14.3816,0.08177,10.381,11.31,12.24,13.26,14.382,15.616,16.977,18.479,19.981
492,-0.1733,14.3832,0.08176,10.382,11.312,12.241,13.262,14.383,15.618,16.978,18.48,19.982
493,-0.1733,14.3848,0.08175,10.384,11.313,12.243,13.263,14.385,15.619,16.98,18.482,19.984
494,-0.1733,14.3864,0.08175,10.385,11.315,12.244,13.265,14.386,15.621,16.982,18.484,19.986
495,-0.1733,14.388,0.08174,10.387,11.316,12.246,13.266,14.388,15.623,16.983,18.485,19.987
496,-0.1733,14.3896,0.08173,10.388,11.318,12.247,13.268,14.39,15.624,16.985,18.487,19.989
497,-0.1733,14.3913,0.08173,10.389,11.319,12.249,13.269,14.391,15.626,16.987,18.489,19.991
498,-0.1733,14.3929,0.08172,10.391,11.321,12.251,13.271,14.393,15.628,16.988,18.49,19.992
499,-0.1733,14.3945,0.08171,10.393,11.322,12.252,13.273,14.394,15.629,16.99,18.492,19.994
500,-0.1733,14.3962,0.08171,10.394,11.324,12.254,13.274,14.396,15.631,16.992,18.494,19.996
501,-0.1733,14.3978,0.0817,10.395,11.325,12.255,13.276,14.398,15.633,16.994,18.496,19.998
502,-0.1733,14.3995,0.08169,10.397,11.327,12.257,13.278,14.4,15.634,16.995,18.497,19.999
503,-0.1733,14.4011,0.08169,10.398,11.328,12.258,13.279,14.401,15.636,16.997,18.499,20.001
504,-0.1733,14.4028,0.08168,10.4,11.33,12.26,13.281,14.403,15.638,16.999,18.501,20.003
505,-0.1733,14.4044,0.08167,10.401,11.331,12.261,13.282,14.404,15.639,17,18.502,20.004
506,-0.1733,14.4061,0.08167,10.403,11.333,12.263,13.284,14.406,15.641,17.002,18.505,20.007
507,-0.1733,14.4078,0.08166,10.404,11.334,12.265,13.286,14.408,15.643,17.004,18.506,20.008
508,-0.1733,14.4094,0.08165,10.406,11.336,12.266,13.287,14.409,15.644,17.005,18.508,20.01
509,-0.1733,14.4111,0.08165,10.407,11.337,12.268,13.289,14.411,15.646,17.007,18.51,20.012
510,-0.1733,14.4128,0.08164,10.409,11.339,12.269,13.29,14.413,15.648,17.009,18.511,20.014
511,-0.1733,14.4145,0.08164,10.41,11.34,12.271,13.292,14.414,15.65,17.011,18.514,20.016
512,-0.1733,14.4162,0.08163,10.412,11.342,12.272,13.294,14.416,15.651,17.013,18.515,20.018
513,-0.1733,14.4179,0.08162,10.413,11.344,12.274,13.295,14.418,15.653,17.014,18.517,20.019
514,-0.1733,14.4196,0.08162,10.414,11.345,12.276,13.297,14.42,15.655,17.016,18.519,20.021
515,-0.1733,14.4213,0.08161,10.416,11.347,12.277,13.299,14.421,15.657,17.018,18.521,20.023
516,-0.1733,14.423,0.08161,10.417,11.348,12.279,13.3,14.423,15.659,17.02,18.523,20.025
517,-0.1733,14.4247,0.0816,10.419,11.35,12.28,13.302,14.425,15.66,17.022,18.524,20.027
518,-0.1733,14.4264,0.08159,10.421,11.351,12.282,13.304,14.426,15.662,17.023,18.526,20.028
519,-0.1733,14.4281,0.08159,10.422,11.353,12.284,13.305,14.428,15.664,17.025,18.528,20.031
520,-0.1733,14.4298,0.08158,10.424,11.354,12.285,13.307,14.43,15.665,17.027,18.53,20.032
521,-0.1733,14.4316,0.08158,10.425,11.356,12.287,13.309,14.432,15.667,17.029,18.532,20.035
522,-0.1733,14.4333,0.08157,10.426,11.357,12.288,13.31,14.433,15.669,17.031,18.534,20.036
523,-0.1733,14.435,0.08156,10.428,11.359,12.29,13.312,14.435,15.671,17.033,18.535,20.038
524,-0.1733,14.4368,0.08156,10.429,11.361,12.292,13.314,14.437,15.673,17.035,18.538,20.04
525,-0.1733,14.4385,0.08155,10.431,11.362,12.293,13.315,14.438,15.674,17.036,18.539,20.042
526,-0.1733,14.4403,0.08155,10.432,11.364,12.295,13.317,14.44,15.676,17.038,18.541,20.045
527,-0.1733,14.442,0.08154,10.434,11.365,12.297,13.319,14.442,15.678,17.04,18.543,20.046
528,-0.1733,14.4438,0.08154,10.435,11.367,12.298,13.32,14.444,15.68,17.042,18.545,20.049
529,-0.1733,14.4455,0.08153,10.437,11.368,12.3,13.322,14.446,15.682,17.044,18.547,20.05
530,-0.1733,14.4473,0.08153,10.438,11.37,12.301,13.324,14.447,15.684,17.046,18.549,20.053
531,-0.1733,14.4491,0.08152,10.44,11.372,12.303,13.326,14.449,15.685,17.048,18.551,20.054
532,-0.1733,14.4508,0.08151,10.442,11.373,12.305,13.327,14.451,15.687,17.049,18.553,20.056
533,-0.1733,14.4526,0.08151,10.443,11.375,12.306,13.329,14.453,15.689,17.052,18.555,20.058
534,-0.1733,14.4544,0.0815,10.445,11.376,12.308,13.331,14.454,15.691,17.053,18.557,20.06
535,-0.1733,14.4562,0.0815,10.446,11.378,12.31,13.332,14.456,15.693,17.055,18.559,20.063
536,-0.1733,14.458,0.08149,10.448,11.38,12.311,13.334,14.458,15.695,17.057,18.561,20.064
537,-0.1733,14.4597,0.08149,10.449,11.381,12.313,13.336,14.46,15.696,17.059,18.563,20.067
538,-0.1733,14.4615,0.08148,10.451,11.383,12.315,13.338,14.462,15.698,17.061,18.565,20.068
539,-0.1733,14.4633,0.08148,10.452,11.384,12.316,13.339,14.463,15.7,17.063,18.567,20.071
540,-0.1733,14.4651,0.08147,10.454,11.386,12.318,13.341,14.465,15.702,17.065,18.569,20.072
541,-0.1733,14.4669,0.08147,10.455,11.387,12.319,13.343,14.467,15.704,17.067,18.571,20.075
542,-0.1733,14.4688,0.08146,10.457,11.389,12.321,13.344,14.469,15.706,17.069,18.573,20.077
543,-0.1733,14.4706,0.08146,10.458,11.39,12.323,13.346,14.471,15.708,17.071,18.575,20.079
544,-0.1733,14.4724,0.08145,10.46,11.392,12.325,13.348,14.472,15.71,17.073,18.577,20.081
545,-0.1733,14.4742,0.08145,10.461,11.394,12.326,13.35,14.474,15.712,17.075,18.579,20.083
546,-0.1733,14.476,0.08144,10.463,11.395,12.328,13.351,14.476,15.713,17.077,18.581,20.085
547,-0.1733,14.4779,0.08144,10.464,11.397,12.33,13.353,14.478,15.715,17.079,18.583,20.088
548,-0.1733,14.4797,0.08143,10.466,11.399,12.331,13.355,14.48,15.717,17.081,18.585,20.089
549,-0.1733,14.4815,0.08143,10.467,11.4,12.333,13.357,14.482,15.719,17.083,18.587,20.092
550,-0.1733,14.4834,0.08142,10.469,11.402,12.335,13.358,14.483,15.721,17.085,18.589,20.094
551,-0.1733,14.4852,0.08142,10.47,11.403,12.336,13.36,14.485,15.723,17.087,18.592,20.096
552,-0.1733,14.4871,0.08142,10.472,11.405,12.338,13.362,14.487,15.725,17.089,18.594,20.099
553,-0.1733,14.4889,0.08141,10.473,11.406,12.34,13.364,14.489,15.727,17.091,18.596,20.101
554,-0.1733,14.4908,0.08141,10.475,11.408,12.341,13.365,14.491,15.729,17.093,18.598,20.103
555,-0.1733,14.4926,0.0814,10.476,11.41,12.343,13.367,14.493,15.731,17.095,18.6,20.105
556,-0.1733,14.4945,0.0814,10.478,11.411,12.345,13.369,14.494,15.733,17.097,18.602,20.108
557,-0.1733,14.4964,0.08139,10.48,11.413,12.347,13.371,14.496,15.735,17.099,18.604,20.109
558,-0.1733,14.4983,0.08139,10.481,11.415,12.348,13.373,14.498,15.737,17.101,18.607,20.112
559,-0.1733,14.5001,0.08138,10.483,11.416,12.35,13.374,14.5,15.739,17.103,18.608,20.114
560,-0.1733,14.502,0.08138,10.484,11.418,12.352,13.376,14.502,15.741,17.105,18.611,20.116
561,-0.1733,14.5039,0.08138,10.485,11.419,12.353,13.378,14.504,15.743,17.108,18.613,20.119
562,-0.1733,14.5058,0.08137,10.487,11.421,12.355,13.38,14.506,15.745,17.109,18.615,20.121
563,-0.1733,14.5077,0.08137,10.489,11.423,12.357,13.382,14.508,15.747,17.112,18.618,20.123
564,-0.1733,14.5096,0.08136,10.49,11.424,12.358,13.383,14.51,15.749,17.114,18.619,20.125
565,-0.1733,14.5115,0.08136,10.492,11.426,12.36,13.385,14.512,15.751,17.116,18.622,20.128
566,-0.1733,14.5134,0.08136,10.493,11.427,12.362,13.387,14.513,15.753,17.118,18.624,20.131
567,-0.1733,14.5153,0.08135,10.495,11.429,12.364,13.389,14.515,15.755,17.12,18.626,20.132
568,-0.1733,14.5172,0.08135,10.496,11.431,12.365,13.391,14.517,15.757,17.122,18.629,20.135
569,-0.1733,14.5192,0.08134,10.498,11.433,12.367,13.393,14.519,15.759,17.124,18.631,20.137
570,-0.1733,14.5211,0.08134,10.499,11.434,12.369,13.394,14.521,15.761,17.126,18.633,20.14
571,-0.1733,14.523,0.08134,10.501,11.436,12.37,13.396,14.523,15.763,17.129,18.635,20.142
572,-0.1733,14.5249,0.08133,10.503,11.437,12.372,13.398,14.525,15.765,17.131,18.637,20.144
573,-0.1733,14.5269,0.08133,10.504,11.439,12.374,13.4,14.527,15.767,17.133,18.64,20.147
574,-0.1733,14.5288,0.08133,10.505,11.441,12.376,13.402,14.529,15.769,17.135,18.642,20.149
575,-0.1733,14.5308,0.08132,10.507,11.442,12.378,13.404,14.531,15.771,17.137,18.644,20.151
576,-0.1733,14.5327,0.08132,10.509,11.444,12.379,13.405,14.533,15.773,17.139,18.647,20.154
577,-0.1733,14.5347,0.08132,10.51,11.445,12.381,13.407,14.535,15.775,17.142,18.649,20.157
578,-0.1733,14.5366,0.08131,10.512,11.447,12.383,13.409,14.537,15.777,17.144,18.651,20.159
579,-0.1733,14.5386,0.08131,10.513,11.449,12.384,13.411,14.539,15.779,17.146,18.654,20.161
580,-0.1733,14.5406,0.08131,10.515,11.45,12.386,13.413,14.541,15.781,17.148,18.656,20.164
581,-0.1733,14.5425,0.0813,10.517,11.452,12.388,13.415,14.542,15.783,17.15,18.658,20.166
582,-0.1733,14.5445,0.0813,10.518,11.454,12.39,13.416,14.544,15.785,17.153,18.661,20.169
583,-0.1733,14.5465,0.0813,10.52,11.455,12.391,13.418,14.546,15.788,17.155,18.663,20.172
584,-0.1733,14.5484,0.08129,10.521,11.457,12.393,13.42,14.548,15.79,17.157,18.665,20.173
585,-0.1733,14.5504,0.08129,10.523,11.459,12.395,13.422,14.55,15.792,17.159,18.668,20.176
586,-0.1733,14.5524,0.08129,10.524,11.46,12.397,13.424,14.552,15.794,17.162,18.67,20.179
587,-0.1733,14.5544,0.08128,10.526,11.462,12.399,13.426,14.554,15.796,17.164,18.672,20.181
588,-0.1733,14.5564,0.08128,10.528,11.464,12.4,13.428,14.556,15.798,17.166,18.675,20.184
589,-0.1733,14.5584,0.08128,10.529,11.465,12.402,13.43,14.558,15.8,17.168,18.677,20.186
590,-0.1733,14.5604,0.08127,10.531,11.467,12.404,13.431,14.56,15.802,17.17,18.679,20.188
591,-0.1733,14.5624,0.08127,10.532,11.469,12.406,13.433,14.562,15.804,17.173,18.682,20.191
592,-0.1733,14.5644,0.08127,10.534,11.471,12.407,13.435,14.564,15.807,17.175,18.684,20.194
593,-0.1733,14.5664,0.08127,10.535,11.472,12.409,13.437,14.566,15.809,17.177,18.687,20.197
594,-0.1733,14.5685,0.08126,10.537,11.474,12.411,13.439,14.568,15.811,17.179,18.689,20.199
595,-0.1733,14.5705,0.08126,10.539,11.476,12.413,13.441,14.57,15.813,17.182,18.692,20.202
596,-0.1733,14.5725,0.08126,10.54,11.477,12.414,13.443,14.572,15.815,17.184,18.694,20.204
597,-0.1733,14.5745,0.08125,10.542,11.479,12.416,13.445,14.574,15.817,17.186,18.696,20.206
598,-0.1733,14.5766,0.08125,10.543,11.481,12.418,13.447,14.577,15.82,17.189,18.699,20.209
599,-0.1733,14.5786,0.08125,10.545,11.482,12.42,13.449,14.579,15.822,17.191,18.701,20.212
600,-0.1733,14.5806,0.08125,10.546,11.484,12.422,13.45,14.581,15.824,17.193,18.704,20.215
601,-0.1733,14.5827,0.08124,10.548,11.486,12.424,13.452,14.583,15.826,17.195,18.706,20.217
602,-0.1733,14.5847,0.08124,10.55,11.488,12.425,13.454,14.585,15.828,17.198,18.709,20.22
603,-0.1733,14.5868,0.08124,10.551,11.489,12.427,13.456,14.587,15.83,17.2,18.711,20.222
604,-0.1733,14.5889,0.08124,10.553,11.491,12.429,13.458,14.589,15.833,17.203,18.714,20.225
605,-0.1733,14.5909,0.08124,10.554,11.492,12.431,13.46,14.591,15.835,17.205,18.717,20.228
606,-0.1733,14.593,0.08123,10.556,11.494,12.433,13.462,14.593,15.837,17.207,18.719,20.23
