Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
618,-0.014,14.9535,0.07722,10.916,11.866,12.816,13.843,14.954,16.155,17.454,18.859,20.264
619,-0.0145,14.9551,0.07722,10.917,11.867,12.817,13.844,14.955,16.156,17.456,18.861,20.267
620,-0.015,14.9567,0.07722,10.919,11.869,12.819,13.846,14.957,16.158,17.458,18.863,20.269
621,-0.0155,14.9583,0.07722,10.92,11.87,12.82,13.847,14.958,16.16,17.46,18.866,20.272
622,-0.0159,14.9599,0.07722,10.921,11.871,12.821,13.849,14.96,16.162,17.462,18.868,20.274
623,-0.0164,14.9616,0.07723,10.922,11.873,12.823,13.85,14.962,16.164,17.464,18.871,20.278
624,-0.0169,14.9632,0.07723,10.924,11.874,12.824,13.852,14.963,16.165,17.466,18.873,20.28
625,-0.0173,14.9648,0.07723,10.925,11.875,12.826,13.853,14.965,16.167,17.468,18.875,20.283
626,-0.0178,14.9665,0.07723,10.927,11.877,12.827,13.855,14.966,16.169,17.47,18.878,20.285
627,-0.0183,14.9681,0.07723,10.928,11.878,12.829,13.856,14.968,16.171,17.472,18.88,20.288
628,-0.0187,14.9697,0.07723,10.93,11.88,12.83,13.858,14.97,16.173,17.474,18.882,20.291
629,-0.0192,14.9714,0.07724,10.931,11.881,12.831,13.859,14.971,16.175,17.476,18.885,20.294
630,-0.0197,14.973,0.07724,10.932,11.882,12.833,13.861,14.973,16.176,17.478,18.887,20.297
631,-0.0201,14.9747,0.07724,10.933,11.884,12.834,13.862,14.975,16.178,17.48,18.89,20.299
632,-0.0206,14.9763,0.07724,10.935,11.885,12.836,13.864,14.976,16.18,17.482,18.892,20.302
633,-0.0211,14.978,0.07724,10.936,11.887,12.837,13.866,14.978,16.182,17.484,18.894,20.304
634,-0.0215,14.9797,0.07724,10.938,11.888,12.839,13.867,14.98,16.184,17.487,18.897,20.307
635,-0.022,14.9813,0.07725,10.939,11.889,12.84,13.868,14.981,16.186,17.489,18.9,20.31
636,-0.0225,14.983,0.07725,10.94,11.891,12.842,13.87,14.983,16.187,17.491,18.902,20.313
637,-0.0229,14.9847,0.07725,10.942,11.892,12.843,13.872,14.985,16.189,17.493,18.904,20.316
638,-0.0234,14.9863,0.07725,10.943,11.894,12.844,13.873,14.986,16.191,17.495,18.907,20.318
639,-0.0238,14.988,0.07725,10.944,11.895,12.846,13.875,14.988,16.193,17.497,18.909,20.321
640,-0.0243,14.9897,0.07725,10.946,11.897,12.848,13.876,14.99,16.195,17.499,18.911,20.324
641,-0.0248,14.9914,0.07726,10.947,11.898,12.849,13.878,14.991,16.197,17.502,18.914,20.327
642,-0.0252,14.9931,0.07726,10.948,11.899,12.85,13.879,14.993,16.199,17.504,18.917,20.33
643,-0.0257,14.9948,0.07726,10.95,11.901,12.852,13.881,14.995,16.2,17.506,18.919,20.333
644,-0.0261,14.9965,0.07726,10.951,11.902,12.853,13.883,14.996,16.202,17.508,18.922,20.335
645,-0.0266,14.9982,0.07726,10.953,11.904,12.855,13.884,14.998,16.204,17.51,18.924,20.338
646,-0.0271,14.9999,0.07726,10.954,11.905,12.856,13.886,15,16.206,17.512,18.926,20.341
647,-0.0275,15.0016,0.07727,10.955,11.906,12.858,13.887,15.002,16.208,17.514,18.929,20.344
648,-0.028,15.0033,0.07727,10.957,11.908,12.859,13.889,15.003,16.21,17.517,18.932,20.347
649,-0.0284,15.005,0.07727,10.958,11.909,12.861,13.89,15.005,16.212,17.519,18.934,20.349
650,-0.0289,15.0067,0.07727,10.96,11.911,12.862,13.892,15.007,16.214,17.521,18.936,20.352
651,-0.0294,15.0084,0.07727,10.961,11.912,12.864,13.894,15.008,16.216,17.523,18.939,20.355
652,-0.0298,15.0101,0.07727,10.963,11.914,12.865,13.895,15.01,16.217,17.525,18.941,20.357
653,-0.0303,15.0119,0.07728,10.964,11.915,12.867,13.897,15.012,16.219,17.527,18.944,20.361
654,-0.0307,15.0136,0.07728,10.965,11.917,12.868,13.898,15.014,16.221,17.529,18.947,20.364
655,-0.0312,15.0153,0.07728,10.967,11.918,12.87,13.9,15.015,16.223,17.532,18.949,20.366
656,-0.0316,15.0171,0.07728,10.968,11.92,12.871,13.902,15.017,16.225,17.534,18.951,20.369
657,-0.0321,15.0188,0.07728,10.97,11.921,12.873,13.903,15.019,16.227,17.536,18.954,20.372
658,-0.0325,15.0205,0.07729,10.971,11.922,12.874,13.905,15.02,16.229,17.538,18.957,20.375
659,-0.033,15.0223,0.07729,10.972,11.924,12.876,13.906,15.022,16.231,17.54,18.959,20.378
660,-0.0334,15.024,0.07729,10.974,11.925,12.877,13.908,15.024,16.233,17.543,18.962,20.381
661,-0.0339,15.0258,0.07729,10.975,11.927,12.879,13.91,15.026,16.235,17.545,18.964,20.384
662,-0.0343,15.0275,0.07729,10.977,11.928,12.88,13.911,15.028,16.237,17.547,18.967,20.386
663,-0.0348,15.0293,0.07729,10.978,11.93,12.882,13.913,15.029,16.239,17.549,18.969,20.389
664,-0.0352,15.0311,0.0773,10.979,11.931,12.883,13.914,15.031,16.241,17.552,18.972,20.393
665,-0.0357,15.0328,0.0773,10.981,11.933,12.885,13.916,15.033,16.243,17.554,18.975,20.395
666,-0.0361,15.0346,0.0773,10.982,11.934,12.887,13.918,15.035,16.245,17.556,18.977,20.398
667,-0.0366,15.0364,0.0773,10.984,11.936,12.888,13.919,15.036,16.247,17.558,18.98,20.401
668,-0.037,15.0381,0.0773,10.985,11.937,12.89,13.921,15.038,16.248,17.56,18.982,20.404
669,-0.0375,15.0399,0.07731,10.986,11.939,12.891,13.923,15.04,16.251,17.563,18.985,20.407
670,-0.0379,15.0417,0.07731,10.988,11.94,12.893,13.924,15.042,16.253,17.565,18.988,20.41
671,-0.0384,15.0435,0.07731,10.989,11.942,12.894,13.926,15.044,16.255,17.567,18.99,20.413
672,-0.0388,15.0453,0.07731,10.991,11.943,12.896,13.928,15.045,16.256,17.569,18.993,20.416
673,-0.0393,15.0471,0.07731,10.992,11.945,12.897,13.929,15.047,16.258,17.571,18.995,20.419
674,-0.0397,15.0488,0.07732,10.993,11.946,12.899,13.931,15.049,16.26,17.574,18.998,20.422
675,-0.0402,15.0506,0.07732,10.995,11.948,12.9,13.932,15.051,16.262,17.576,19.001,20.425
676,-0.0406,15.0524,0.07732,10.996,11.949,12.902,13.934,15.052,16.264,17.578,19.003,20.428
677,-0.0411,15.0542,0.07732,10.998,11.951,12.904,13.936,15.054,16.266,17.581,19.006,20.431
678,-0.0415,15.056,0.07733,10.999,11.952,12.905,13.937,15.056,16.269,17.583,19.009,20.434
679,-0.042,15.0578,0.07733,11.001,11.954,12.907,13.939,15.058,16.27,17.585,19.011,20.437
680,-0.0424,15.0597,0.07733,11.002,11.955,12.908,13.941,15.06,16.273,17.588,19.014,20.44
681,-0.0428,15.0615,0.07733,11.004,11.957,12.91,13.942,15.062,16.275,17.59,19.016,20.443
682,-0.0433,15.0633,0.07733,11.005,11.958,12.911,13.944,15.063,16.276,17.592,19.019,20.446
683,-0.0437,15.0651,0.07734,11.006,11.96,12.913,13.946,15.065,16.279,17.594,19.022,20.449
684,-0.0442,15.0669,0.07734,11.008,11.961,12.914,13.947,15.067,16.281,17.597,19.024,20.452
685,-0.0446,15.0687,0.07734,11.009,11.963,12.916,13.949,15.069,16.283,17.599,19.027,20.455
686,-0.045,15.0706,0.07734,11.011,11.964,12.918,13.951,15.071,16.285,17.601,19.029,20.458
687,-0.0455,15.0724,0.07734,11.012,11.966,12.919,13.953,15.072,16.287,17.603,19.032,20.46
688,-0.0459,15.0742,0.07735,11.014,11.967,12.921,13.954,15.074,16.289,17.606,19.035,20.464
689,-0.0464,15.076,0.07735,11.015,11.969,12.922,13.956,15.076,16.291,17.608,19.038,20.467
690,-0.0468,15.0779,0.07735,11.017,11.97,12.924,13.958,15.078,16.293,17.61,19.04,20.47
691,-0.0472,15.0797,0.07735,11.018,11.972,12.926,13.959,15.08,16.295,17.613,19.043,20.473
692,-0.0477,15.0815,0.07736,11.019,11.973,12.927,13.961,15.082,16.297,17.615,19.046,20.476
693,-0.0481,15.0834,0.07736,11.021,11.975,12.929,13.963,15.083,16.299,17.618,19.048,20.479
694,-0.0486,15.0852,0.07736,11.022,11.976,12.93,13.964,15.085,16.301,17.62,19.051,20.482
695,-0.049,15.0871,0.07736,11.024,11.978,12.932,13.966,15.087,16.303,17.622,19.053,20.485
696,-0.0494,15.0889,0.07737,11.025,11.979,12.933,13.968,15.089,16.305,17.625,19.057,20.489
697,-0.0499,15.0908,0.07737,11.027,11.981,12.935,13.969,15.091,16.307,17.627,19.059,20.492
698,-0.0503,15.0926,0.07737,11.028,11.982,12.937,13.971,15.093,16.309,17.629,19.062,20.494
699,-0.0507,15.0945,0.07737,11.03,11.984,12.938,13.973,15.094,16.311,17.631,19.064,20.497
700,-0.0512,15.0963,0.07738,11.031,11.985,12.94,13.974,15.096,16.313,17.634,19.067,20.501
701,-0.0516,15.0982,0.07738,11.032,11.987,12.941,13.976,15.098,16.315,17.636,19.07,20.504
702,-0.0521,15.1,0.07738,11.034,11.988,12.943,13.978,15.1,16.317,17.638,19.073,20.507
703,-0.0525,15.1019,0.07738,11.036,11.99,12.945,13.98,15.102,16.319,17.641,19.075,20.51
704,-0.0529,15.1037,0.07739,11.037,11.991,12.946,13.981,15.104,16.322,17.643,19.078,20.513
705,-0.0534,15.1056,0.07739,11.038,11.993,12.948,13.983,15.106,16.324,17.646,19.081,20.516
706,-0.0538,15.1075,0.07739,11.04,11.995,12.949,13.985,15.108,16.326,17.648,19.083,20.519
707,-0.0542,15.1093,0.07739,11.041,11.996,12.951,13.986,15.109,16.328,17.65,19.086,20.522
708,-0.0546,15.1112,0.0774,11.042,11.997,12.952,13.988,15.111,16.33,17.653,19.089,20.526
709,-0.0551,15.1131,0.0774,11.044,11.999,12.954,13.99,15.113,16.332,17.655,19.092,20.529
710,-0.0555,15.1149,0.0774,11.046,12.001,12.956,13.991,15.115,16.334,17.657,19.094,20.531
711,-0.0559,15.1168,0.0774,11.047,12.002,12.957,13.993,15.117,16.336,17.66,19.097,20.534
712,-0.0564,15.1187,0.07741,11.048,12.004,12.959,13.995,15.119,16.338,17.662,19.1,20.538
713,-0.0568,15.1206,0.07741,11.05,12.005,12.961,13.997,15.121,16.34,17.665,19.103,20.541
714,-0.0572,15.1224,0.07741,11.051,12.007,12.962,13.998,15.122,16.342,17.667,19.105,20.544
715,-0.0577,15.1243,0.07741,11.053,12.009,12.964,14,15.124,16.344,17.669,19.108,20.547
716,-0.0581,15.1262,0.07742,11.054,12.01,12.965,14.002,15.126,16.347,17.672,19.111,20.55
717,-0.0585,15.1281,0.07742,11.056,12.011,12.967,14.004,15.128,16.349,17.674,19.114,20.553
718,-0.0589,15.13,0.07742,11.057,12.013,12.969,14.005,15.13,16.351,17.676,19.116,20.556
719,-0.0594,15.1318,0.07742,11.059,12.015,12.97,14.007,15.132,16.353,17.679,19.119,20.559
720,-0.0598,15.1337,0.07743,11.06,12.016,12.972,14.009,15.134,16.355,17.681,19.122,20.563
721,-0.0602,15.1356,0.07743,11.062,12.018,12.973,14.01,15.136,16.357,17.684,19.125,20.566
722,-0.0607,15.1375,0.07743,11.063,12.019,12.975,14.012,15.138,16.359,17.686,19.127,20.569
723,-0.0611,15.1394,0.07744,11.064,12.021,12.977,14.014,15.139,16.361,17.689,19.131,20.572
724,-0.0615,15.1413,0.07744,11.066,12.022,12.978,14.016,15.141,16.363,17.691,19.133,20.575
725,-0.0619,15.1432,0.07744,11.068,12.024,12.98,14.017,15.143,16.366,17.693,19.136,20.578
726,-0.0624,15.1451,0.07744,11.069,12.025,12.982,14.019,15.145,16.368,17.695,19.138,20.581
727,-0.0628,15.147,0.07745,11.07,12.027,12.983,14.021,15.147,16.37,17.698,19.142,20.585
728,-0.0632,15.1488,0.07745,11.072,12.028,12.985,14.022,15.149,16.372,17.7,19.144,20.588
729,-0.0636,15.1507,0.07745,11.073,12.03,12.986,14.024,15.151,16.374,17.703,19.147,20.591
730,-0.0641,15.1526,0.07746,11.075,12.031,12.988,14.026,15.153,16.376,17.705,19.15,20.595
731,-0.0645,15.1545,0.07746,11.076,12.033,12.99,14.028,15.154,16.378,17.708,19.153,20.597
732,-0.0649,15.1564,0.07746,11.078,12.035,12.991,14.029,15.156,16.38,17.71,19.155,20.6
733,-0.0653,15.1583,0.07746,11.079,12.036,12.993,14.031,15.158,16.382,17.712,19.158,20.603
734,-0.0657,15.1602,0.07747,11.08,12.037,12.994,14.033,15.16,16.385,17.715,19.161,20.607
735,-0.0662,15.1621,0.07747,11.082,12.039,12.996,14.035,15.162,16.387,17.717,19.164,20.61
736,-0.0666,15.164,0.07747,11.084,12.041,12.998,14.036,15.164,16.389,17.72,19.166,20.613
737,-0.067,15.1659,0.07748,11.085,12.042,12.999,14.038,15.166,16.391,17.722,19.169,20.617
738,-0.0674,15.1678,0.07748,11.086,12.044,13.001,14.04,15.168,16.393,17.725,19.172,20.62
739,-0.0679,15.1697,0.07748,11.088,12.045,13.003,14.042,15.17,16.395,17.727,19.175,20.623
740,-0.0683,15.1716,0.07749,11.089,12.047,13.004,14.043,15.172,16.397,17.73,19.178,20.626
741,-0.0687,15.1735,0.07749,11.091,12.048,13.006,14.045,15.174,16.399,17.732,19.181,20.629
742,-0.0691,15.1754,0.07749,11.092,12.05,13.007,14.047,15.175,16.402,17.734,19.183,20.632
743,-0.0695,15.1774,0.07749,11.094,12.052,13.009,14.049,15.177,16.404,17.737,19.186,20.635
744,-0.0699,15.1793,0.0775,11.095,12.053,13.011,14.05,15.179,16.406,17.739,19.189,20.639
745,-0.0704,15.1812,0.0775,11.097,12.055,13.012,14.052,15.181,16.408,17.742,19.192,20.642
746,-0.0708,15.1831,0.0775,11.098,12.056,13.014,14.054,15.183,16.41,17.744,19.194,20.645
747,-0.0712,15.185,0.07751,11.099,12.057,13.015,14.055,15.185,16.412,17.747,19.198,20.649
748,-0.0716,15.1869,0.07751,11.101,12.059,13.017,14.057,15.187,16.414,17.749,19.2,20.652
749,-0.072,15.1888,0.07751,11.103,12.061,13.019,14.059,15.189,16.416,17.751,19.203,20.654
750,-0.0725,15.1907,0.07752,11.104,12.062,13.02,14.061,15.191,16.419,17.754,19.206,20.658
751,-0.0729,15.1926,0.07752,11.105,12.064,13.022,14.062,15.193,16.421,17.756,19.209,20.661
752,-0.0733,15.1945,0.07752,11.107,12.065,13.024,14.064,15.194,16.423,17.758,19.211,20.664
753,-0.0737,15.1964,0.07753,11.108,12.067,13.025,14.066,15.196,16.425,17.761,19.214,20.668
754,-0.0741,15.1983,0.07753,11.11,12.068,13.027,14.068,15.198,16.427,17.763,19.217,20.671
755,-0.0745,15.2002,0.07753,11.111,12.07,13.028,14.069,15.2,16.429,17.766,19.22,20.674
756,-0.0749,15.2021,0.07754,11.112,12.071,13.03,14.071,15.202,16.431,17.768,19.223,20.677
757,-0.0754,15.204,0.07754,11.114,12.073,13.032,14.073,15.204,16.434,17.771,19.226,20.68
758,-0.0758,15.2059,0.07754,11.116,12.074,13.033,14.075,15.206,16.436,17.773,19.228,20.683
759,-0.0762,15.2079,0.07755,11.117,12.076,13.035,14.076,15.208,16.438,17.776,19.232,20.687
760,-0.0766,15.2098,0.07755,11.118,12.077,13.037,14.078,15.21,16.44,17.778,19.234,20.69
761,-0.077,15.2117,0.07755,11.12,12.079,13.038,14.08,15.212,16.442,17.78,19.237,20.693
762,-0.0774,15.2136,0.07756,11.121,12.08,13.04,14.081,15.214,16.444,17.783,19.24,20.697
763,-0.0778,15.2155,0.07756,11.123,12.082,13.041,14.083,15.216,16.446,17.785,19.243,20.7
764,-0.0782,15.2174,0.07756,11.124,12.084,13.043,14.085,15.217,16.449,17.788,19.245,20.703
765,-0.0787,15.2193,0.07757,11.125,12.085,13.044,14.087,15.219,16.451,17.79,19.248,20.707
766,-0.0791,15.2212,0.07757,11.127,12.087,13.046,14.088,15.221,16.453,17.793,19.251,20.709
767,-0.0795,15.2231,0.07758,11.128,12.088,13.048,14.09,15.223,16.455,17.795,19.254,20.713
768,-0.0799,15.225,0.07758,11.13,12.089,13.049,14.092,15.225,16.457,17.798,19.257,20.716
769,-0.0803,15.2269,0.07758,11.131,12.091,13.051,14.094,15.227,16.459,17.8,19.26,20.719
770,-0.0807,15.2288,0.07759,11.132,12.092,13.052,14.095,15.229,16.461,17.803,19.263,20.723
771,-0.0811,15.2307,0.07759,11.134,12.094,13.054,14.097,15.231,16.464,17.805,19.265,20.726
772,-0.0815,15.2326,0.07759,11.136,12.096,13.056,14.099,15.233,16.466,17.807,19.268,20.729
773,-0.0819,15.2345,0.0776,11.137,12.097,13.057,14.1,15.234,16.468,17.81,19.271,20.732
774,-0.0823,15.2364,0.0776,11.138,12.099,13.059,14.102,15.236,16.47,17.812,19.274,20.735
775,-0.0827,15.2383,0.0776,11.14,12.1,13.061,14.104,15.238,16.472,17.815,19.276,20.738
776,-0.0831,15.2402,0.07761,11.141,12.102,13.062,14.106,15.24,16.474,17.817,19.28,20.742
777,-0.0836,15.2421,0.07761,11.143,12.103,13.064,14.107,15.242,16.476,17.82,19.282,20.745
778,-0.084,15.244,0.07762,11.144,12.104,13.065,14.109,15.244,16.479,17.822,19.286,20.749
779,-0.0844,15.2459,0.07762,11.145,12.106,13.067,14.111,15.246,16.481,17.825,19.288,20.752
780,-0.0848,15.2478,0.07762,11.147,12.108,13.069,14.113,15.248,16.483,17.827,19.291,20.755
781,-0.0852,15.2497,0.07763,11.148,12.109,13.07,14.114,15.25,16.485,17.83,19.294,20.758
782,-0.0856,15.2516,0.07763,11.15,12.111,13.072,14.116,15.252,16.487,17.832,19.297,20.761
783,-0.086,15.2535,0.07763,11.151,12.112,13.073,14.118,15.254,16.489,17.834,19.299,20.764
784,-0.0864,15.2554,0.07764,11.152,12.114,13.075,14.119,15.255,16.491,17.837,19.302,20.768
785,-0.0868,15.2573,0.07764,11.154,12.115,13.076,14.121,15.257,16.493,17.839,19.305,20.771
786,-0.0872,15.2591,0.07765,11.155,12.116,13.078,14.123,15.259,16.496,17.842,19.308,20.775
787,-0.0876,15.261,0.07765,11.157,12.118,13.08,14.125,15.261,16.498,17.844,19.311,20.777
788,-0.088,15.2629,0.07765,11.158,12.12,13.081,14.126,15.263,16.5,17.846,19.313,20.78
789,-0.0884,15.2648,0.07766,11.159,12.121,13.083,14.128,15.265,16.502,17.849,19.317,20.784
790,-0.0888,15.2667,0.07766,11.161,12.123,13.084,14.13,15.267,16.504,17.851,19.319,20.787
791,-0.0892,15.2686,0.07767,11.162,12.124,13.086,14.131,15.269,16.506,17.854,19.322,20.791
792,-0.0896,15.2705,0.07767,11.164,12.126,13.087,14.133,15.27,16.508,17.856,19.325,20.794
793,-0.09,15.2723,0.07767,11.165,12.127,13.089,14.135,15.272,16.51,17.858,19.327,20.797
794,-0.0904,15.2742,0.07768,11.166,12.128,13.09,14.136,15.274,16.513,17.861,19.331,20.8
795,-0.0908,15.2761,0.07768,11.168,12.13,13.092,14.138,15.276,16.515,17.863,19.333,20.803
796,-0.0912,15.278,0.07769,11.169,12.131,13.094,14.14,15.278,16.517,17.866,19.337,20.807
797,-0.0916,15.2799,0.07769,11.171,12.133,13.095,14.142,15.28,16.519,17.868,19.339,20.81
798,-0.092,15.2817,0.07769,11.172,12.134,13.097,14.143,15.282,16.521,17.871,19.342,20.813
799,-0.0924,15.2836,0.0777,11.173,12.136,13.098,14.145,15.284,16.523,17.873,19.345,20.816
800,-0.0928,15.2855,0.0777,11.175,12.137,13.1,14.147,15.286,16.525,17.876,19.347,20.819
801,-0.0932,15.2873,0.07771,11.176,12.139,13.101,14.148,15.287,16.527,17.878,19.351,20.823
802,-0.0936,15.2892,0.07771,11.177,12.14,13.103,14.15,15.289,16.529,17.88,19.353,20.826
803,-0.094,15.2911,0.07771,11.179,12.142,13.105,14.152,15.291,16.531,17.883,19.356,20.829
804,-0.0944,15.293,0.07772,11.18,12.143,13.106,14.153,15.293,16.534,17.885,19.359,20.833
805,-0.0948,15.2948,0.07772,11.182,12.145,13.108,14.155,15.295,16.536,17.888,19.362,20.835
806,-0.0952,15.2967,0.07773,11.183,12.146,13.109,14.157,15.297,16.538,17.89,19.365,20.839
807,-0.0956,15.2985,0.07773,11.184,12.148,13.111,14.158,15.298,16.54,17.892,19.367,20.842
808,-0.096,15.3004,0.07774,11.185,12.149,13.112,14.16,15.3,16.542,17.895,19.37,20.846
809,-0.0964,15.3023,0.07774,11.187,12.15,13.114,14.162,15.302,16.544,17.897,19.373,20.849
810,-0.0968,15.3041,0.07774,11.188,12.152,13.116,14.164,15.304,16.546,17.9,19.376,20.851
811,-0.0972,15.306,0.07775,11.19,12.153,13.117,14.165,15.306,16.548,17.902,19.379,20.855
812,-0.0976,15.3078,0.07775,11.191,12.155,13.119,14.167,15.308,16.55,17.905,19.381,20.858
813,-0.098,15.3097,0.07776,11.192,12.156,13.12,14.169,15.31,16.553,17.907,19.385,20.862
814,-0.0984,15.3115,0.07776,11.194,12.158,13.122,14.17,15.312,16.555,17.909,19.387,20.865
815,-0.0988,15.3134,0.07777,11.195,12.159,13.123,14.172,15.313,16.557,17.912,19.39,20.868
816,-0.0992,15.3152,0.07777,11.196,12.161,13.125,14.174,15.315,16.559,17.914,19.393,20.871
817,-0.0996,15.3171,0.07778,11.198,12.162,13.126,14.175,15.317,16.561,17.917,19.396,20.875
818,-0.0999,15.3189,0.07778,11.199,12.163,13.128,14.177,15.319,16.563,17.919,19.398,20.878
819,-0.1003,15.3207,0.07778,11.2,12.165,13.129,14.178,15.321,16.565,17.921,19.401,20.88
820,-0.1007,15.3226,0.07779,11.202,12.166,13.131,14.18,15.323,16.567,17.924,19.404,20.884
821,-0.1011,15.3244,0.07779,11.203,12.168,13.132,14.182,15.324,16.569,17.926,19.407,20.887
822,-0.1015,15.3263,0.0778,11.204,12.169,13.134,14.183,15.326,16.571,17.929,19.41,20.891
823,-0.1019,15.3281,0.0778,11.206,12.171,13.135,14.185,15.328,16.573,17.931,19.412,20.894
824,-0.1023,15.3299,0.07781,11.207,12.172,13.137,14.187,15.33,16.576,17.934,19.415,20.897
825,-0.1027,15.3318,0.07781,11.208,12.173,13.138,14.188,15.332,16.578,17.936,19.418,20.9
826,-0.1031,15.3336,0.07782,11.209,12.175,13.14,14.19,15.334,16.58,17.938,19.421,20.904
827,-0.1035,15.3354,0.07782,11.211,12.176,13.141,14.192,15.335,16.582,17.941,19.424,20.907
828,-0.1039,15.3372,0.07782,11.212,12.178,13.143,14.193,15.337,16.584,17.943,19.426,20.909
829,-0.1043,15.3391,0.07783,11.214,12.179,13.144,14.195,15.339,16.586,17.946,19.429,20.913
830,-0.1046,15.3409,0.07783,11.215,12.181,13.146,14.197,15.341,16.588,17.948,19.432,20.916
831,-0.105,15.3427,0.07784,11.216,12.182,13.147,14.198,15.343,16.59,17.95,19.435,20.92
832,-0.1054,15.3445,0.07784,11.218,12.183,13.149,14.2,15.344,16.592,17.952,19.437,20.922
833,-0.1058,15.3463,0.07785,11.219,12.184,13.15,14.201,15.346,16.594,17.955,19.44,20.926
834,-0.1062,15.3481,0.07785,11.22,12.186,13.152,14.203,15.348,16.596,17.957,19.443,20.929
835,-0.1066,15.3499,0.07786,11.221,12.187,13.153,14.205,15.35,16.598,17.96,19.446,20.932
836,-0.107,15.3517,0.07786,11.223,12.189,13.155,14.206,15.352,16.6,17.962,19.449,20.935
837,-0.1074,15.3536,0.07787,11.224,12.19,13.156,14.208,15.354,16.602,17.965,19.452,20.939
838,-0.1077,15.3554,0.07787,11.225,12.192,13.158,14.21,15.355,16.604,17.967,19.454,20.942
839,-0.1081,15.3572,0.07788,11.226,12.193,13.159,14.211,15.357,16.606,17.969,19.457,20.945
840,-0.1085,15.359,0.07788,11.228,12.194,13.161,14.213,15.359,16.608,17.972,19.46,20.948
841,-0.1089,15.3608,0.07789,11.229,12.196,13.162,14.214,15.361,16.611,17.974,19.463,20.952
842,-0.1093,15.3625,0.07789,11.23,12.197,13.164,14.216,15.362,16.612,17.976,19.465,20.954
843,-0.1097,15.3643,0.0779,11.231,12.198,13.165,14.218,15.364,16.615,17.979,19.468,20.958
844,-0.1101,15.3661,0.0779,11.233,12.2,13.167,14.219,15.366,16.617,17.981,19.471,20.961
845,-0.1105,15.3679,0.0779,11.234,12.201,13.168,14.221,15.368,16.619,17.983,19.473,20.964
846,-0.1108,15.3697,0.07791,11.236,12.203,13.17,14.222,15.37,16.621,17.986,19.476,20.967
847,-0.1112,15.3715,0.07791,11.237,12.204,13.171,14.224,15.372,16.623,17.988,19.479,20.97
848,-0.1116,15.3733,0.07792,11.238,12.205,13.173,14.226,15.373,16.625,17.99,19.482,20.974
849,-0.112,15.375,0.07792,11.24,12.207,13.174,14.227,15.375,16.627,17.993,19.484,20.976
850,-0.1124,15.3768,0.07793,11.241,12.208,13.175,14.229,15.377,16.629,17.995,19.488,20.98
851,-0.1128,15.3786,0.07793,11.242,12.21,13.177,14.23,15.379,16.631,17.997,19.49,20.983
852,-0.1131,15.3804,0.07794,11.243,12.211,13.178,14.232,15.38,16.633,18,19.493,20.986
853,-0.1135,15.3821,0.07794,11.245,12.212,13.18,14.234,15.382,16.635,18.002,19.495,20.989
854,-0.1139,15.3839,0.07795,11.246,12.213,13.181,14.235,15.384,16.637,18.005,19.499,20.993
855,-0.1143,15.3857,0.07795,11.247,12.215,13.183,14.237,15.386,16.639,18.007,19.501,20.995
856,-0.1147,15.3874,0.07796,11.248,12.216,13.184,14.238,15.387,16.641,18.009,19.504,20.999
857,-0.115,15.3892,0.07796,11.25,12.218,13.186,14.24,15.389,16.643,18.011,19.507,21.002
858,-0.1154,15.391,0.07797,11.251,12.219,13.187,14.242,15.391,16.645,18.014,19.51,21.005
859,-0.1158,15.3927,0.07797,11.252,12.22,13.188,14.243,15.393,16.647,18.016,19.512,21.008
860,-0.1162,15.3945,0.07798,11.253,12.221,13.19,14.245,15.394,16.649,18.019,19.515,21.012
861,-0.1166,15.3962,0.07798,11.255,12.223,13.191,14.246,15.396,16.651,18.021,19.517,21.014
862,-0.117,15.398,0.07799,11.256,12.224,13.193,14.248,15.398,16.653,18.023,19.521,21.018
863,-0.1173,15.3997,0.078,11.257,12.225,13.194,14.249,15.4,16.655,18.026,19.524,21.021
864,-0.1177,15.4014,0.078,11.258,12.227,13.195,14.251,15.401,16.657,18.028,19.526,21.024
865,-0.1181,15.4032,0.07801,11.259,12.228,13.197,14.252,15.403,16.659,18.03,19.529,21.028
866,-0.1185,15.4049,0.07801,11.26,12.229,13.198,14.254,15.405,16.661,18.032,19.531,21.03
867,-0.1188,15.4067,0.07802,11.261,12.231,13.2,14.255,15.407,16.663,18.035,19.534,21.034
868,-0.1192,15.4084,0.07802,11.263,12.232,13.201,14.257,15.408,16.665,18.037,19.537,21.037
869,-0.1196,15.4101,0.07803,11.264,12.233,13.202,14.259,15.41,16.667,18.039,19.54,21.04
870,-0.12,15.4119,0.07803,11.265,12.235,13.204,14.26,15.412,16.669,18.042,19.542,21.043
871,-0.1204,15.4136,0.07804,11.266,12.236,13.205,14.262,15.414,16.671,18.044,19.545,21.046
872,-0.1207,15.4153,0.07804,11.268,12.237,13.207,14.263,15.415,16.673,18.046,19.548,21.049
873,-0.1211,15.417,0.07805,11.269,12.238,13.208,14.265,15.417,16.675,18.049,19.551,21.053
874,-0.1215,15.4187,0.07805,11.27,12.24,13.21,14.266,15.419,16.677,18.051,19.553,21.055
875,-0.1219,15.4205,0.07806,11.271,12.241,13.211,14.268,15.42,16.679,18.053,19.556,21.059
876,-0.1222,15.4222,0.07806,11.273,12.243,13.212,14.269,15.422,16.681,18.055,19.558,21.062
